MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
88,2,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,8,LOSE,32:31,Lifestealer,Centaur Warrunner,Winter Wyvern,Clockwerk,Puck
88,2,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,27,WIN,32:31,Alchemist,Warlock,Void Spirit,Beastmaster,Dawnbreaker
89,1,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,14,LOSE,43:04,Brewmaster,Weaver,Alchemist,Crystal Maiden,Puck
89,1,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,51,WIN,43:04,Bloodseeker,Winter Wyvern,Ember Spirit,Skywrath Mage,Beastmaster
89,2,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,30,WIN,34:26,Underlord,Ember Spirit,Shadow Shaman,Winter Wyvern,Bristleback
89,2,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,15,LOSE,34:26,Medusa,Snapfire,Phoenix,Puck,Beastmaster
89,3,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,45,WIN,46:27,Razor,Io,Chaos Knight,Void Spirit,Dawnbreaker
89,3,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,22,LOSE,46:27,Terrorblade,Jakiro,Skywrath Mage,Puck,Beastmaster
90,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,36,WIN,37:23,Keeper of the Light,Monkey King,Oracle,Dawnbreaker,Marci
90,1,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,5,LOSE,37:23,Faceless Void,Io,Razor,Weaver,Beastmaster
90,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,radiant,19,LOSE,36:50,Ember Spirit,Sniper,Winter Wyvern,Viper,Tiny
90,2,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,dire,23,WIN,36:50,Pangolier,Phoenix,Chaos Knight,Beastmaster,Marci
90,3,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,36,WIN,38:26,Leshrac,Bristleback,Oracle,Keeper of the Light,Marci
90,3,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,11,LOSE,38:26,Invoker,Visage,Monkey King,Dazzle,Chaos Knight
91,1,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,31,WIN,42:52,Tiny,Clockwerk,Bloodseeker,Winter Wyvern,Enigma
91,1,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,dire,14,LOSE,42:52,Necrophos,Bristleback,Warlock,Rubick,Lycan
91,2,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,10,LOSE,27:56,Venomancer,Outworld Devourer,Clockwerk,Puck,Dawnbreaker
91,2,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,dire,29,WIN,27:56,Juggernaut,Grimstroke,Doom,Beastmaster,Winter Wyvern
91,3,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,12,LOSE,32:22,Invoker,Clockwerk,Outworld Devourer,Dawnbreaker,Winter Wyvern
91,3,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,dire,27,WIN,32:22,Void Spirit,Chaos Knight,Phoenix,Beastmaster,Keeper of the Light
92,1,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,dire,10,LOSE,37:27,Spectre,Dragon Knight,Rubick,Treant Protector,Death Prophet
92,1,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,29,WIN,37:27,Terrorblade,Invoker,Clockwerk,Enigma,Marci
92,2,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,22,LOSE,44:07,Bloodseeker,Razor,Io,Winter Wyvern,Tiny
92,2,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,dire,33,WIN,44:07,Venomancer,Sniper,Clockwerk,Doom,Visage
93,1,DPC 2022 Summer Tour - Western Europe Division 1,OG,radiant,30,WIN,42:38,Bloodseeker,Treant Protector,Void Spirit,Viper,Enigma
93,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,dire,29,LOSE,42:38,Necrophos,Pangolier,Doom,Chen,Razor
93,2,DPC 2022 Summer Tour - Western Europe Division 1,OG,dire,30,WIN,31:04,Tiny,Morphling,Winter Wyvern,Jakiro,Timbersaw
93,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,radiant,15,LOSE,31:04,Doom,Razor,Io,Pangolier,Enigma
94,1,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,16,LOSE,39:26,Bristleback,Crystal Maiden,Weaver,Dragon Knight,Dawnbreaker
94,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,38,WIN,39:26,Necrophos,Bloodseeker,Oracle,Monkey King,Puck
94,2,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,11,LOSE,41:22,Medusa,Lycan,Crystal Maiden,Treant Protector,Puck
94,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,23,WIN,41:22,Sven,Disruptor,Legion Commander,Lone Druid,Marci
95,1,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,dire,20,LOSE,36:22,Phantom Assassin,Warlock,Clockwerk,Dawnbreaker,Puck
95,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,radiant,35,WIN,36:22,Monkey King,Winter Wyvern,Phoenix,Templar Assassin,Beastmaster
95,2,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,25,LOSE,44:55,Doom,Alchemist,Enchantress,Skywrath Mage,Tiny
95,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,dire,33,WIN,44:55,Templar Assassin,Slardar,Ogre Magi,Phoenix,Puck
96,1,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,12,LOSE,34:33,Chaos Knight,Shadow Shaman,Ember Spirit,Viper,Marci
96,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,26,WIN,34:33,Weaver,Beastmaster,Puck,Monkey King,Enchantress
96,2,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,dire,34,WIN,74:55,Puck,Medusa,Treant Protector,Keeper of the Light,Dragon Knight
96,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,radiant,38,LOSE,74:55,Pudge,Windranger,Leshrac,Beastmaster,Enchantress
96,3,DPC 2022 Summer Tour - Western Europe Division 1,goonsquad,radiant,21,WIN,35:31,Mirana,Dragon Knight,Puck,Chen,Tiny
96,3,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,13,LOSE,35:31,Ember Spirit,Hoodwink,Weaver,Io,Beastmaster
97,1,DPC 2022 Summer Tour - Western Europe Division 1,OG,dire,34,WIN,28:56,Bristleback,Slardar,Zeus,Viper,Tiny
97,1,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,19,LOSE,28:56,Tusk,Enigma,Puck,Enchantress,Dawnbreaker
97,2,DPC 2022 Summer Tour - Western Europe Division 1,OG,radiant,30,WIN,28:26,Slardar,Zeus,Nature's Prophet,Puck,Marci
97,2,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,6,LOSE,28:26,Bristleback,Alchemist,Dragon Knight,Tusk,Viper
98,1,DPC 2022 Summer Tour - Western Europe Division 1,OG,radiant,7,LOSE,21:33,Phantom Lancer,Winter Wyvern,Keeper of the Light,Skywrath Mage,Chaos Knight
98,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,35,WIN,21:33,Monkey King,Clockwerk,Jakiro,Tiny,Razor
98,2,DPC 2022 Summer Tour - Western Europe Division 1,OG,dire,22,LOSE,44:29,Riki,Morphling,Windranger,Crystal Maiden,Chaos Knight
98,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,radiant,39,WIN,44:29,Lone Druid,Jakiro,Dawnbreaker,Tiny,Razor
99,1,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,33,WIN,28:57,Storm Spirit,Night Stalker,Io,Crystal Maiden,Dawnbreaker
99,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,radiant,8,LOSE,28:57,Dragon Knight,Huskar,Zeus,Winter Wyvern,Beastmaster
99,2,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,radiant,38,LOSE,47:51,Leshrac,Viper,Tusk,Crystal Maiden,Dawnbreaker
99,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,dire,35,WIN,47:51,Zeus,Weaver,Shadow Shaman,Clockwerk,Timbersaw
99,3,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,14,LOSE,45:57,Void Spirit,Monkey King,Weaver,Beastmaster,Enchantress
99,3,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,radiant,31,WIN,45:57,Tidehunter,Terrorblade,Winter Wyvern,Clockwerk,Timbersaw
100,1,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,24,LOSE,41:07,Void Spirit,Juggernaut,Crystal Maiden,Treant Protector,Enigma
100,1,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,38,WIN,41:07,Puck,Sniper,Clockwerk,Visage,Doom
100,2,DPC 2022 Summer Tour - Western Europe Division 1,Gaimin Gladiators,dire,16,LOSE,41:04,Underlord,Luna,Vengeful Spirit,Ember Spirit,Io
100,2,DPC 2022 Summer Tour - Western Europe Division 1,Entity Gaming,radiant,39,WIN,41:04,Dragon Knight,Leshrac,Pugna,Enigma,Doom
101,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,dire,26,WIN,32:09,Timbersaw,Io,Bristleback,Viper,Clockwerk
101,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,radiant,16,LOSE,32:09,Necrophos,Nature's Prophet,Beastmaster,Monkey King,Enchantress
101,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,radiant,36,WIN,41:39,Dragon Knight,Templar Assassin,Ogre Magi,Phoenix,Puck
101,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Liquid,dire,26,LOSE,41:39,Troll Warlord,Vengeful Spirit,Snapfire,Tiny,Dawnbreaker
102,1,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,radiant,21,LOSE,45:12,Techies,Zeus,Clockwerk,Razor,Beastmaster
102,1,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,dire,36,WIN,45:12,Winter Wyvern,Alchemist,Weaver,Dazzle,Chaos Knight
102,2,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,dire,36,WIN,60:54,Templar Assassin,Clockwerk,Zeus,Puck,Marci
102,2,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,24,LOSE,60:54,Batrider,Dragon Knight,Keeper of the Light,Dawnbreaker,Rubick
102,3,DPC 2022 Summer Tour - Western Europe Division 1,Team Secret,dire,12,LOSE,39:48,Medusa,Pangolier,Clockwerk,Doom,Marci
102,3,DPC 2022 Summer Tour - Western Europe Division 1,Tundra Esports,radiant,37,WIN,39:48,Night Stalker,Monkey King,Dazzle,Chaos Knight,Zeus
103,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,9,LOSE,31:32,Juggernaut,Invoker,Snapfire,Enigma,Timbersaw
103,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,21,WIN,31:32,Ember Spirit,Batrider,Nyx Assassin,Gyrocopter,Io
103,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,25,WIN,34:25,Tusk,Abaddon,Monkey King,Huskar,Enchantress
103,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,12,LOSE,34:25,Chaos Knight,Lina,Bane,Dragon Knight,Mirana
103,3,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,29,LOSE,52:39,Batrider,Terrorblade,Vengeful Spirit,Shadow Demon,Sand King
103,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Secret,dire,39,WIN,52:39,Ember Spirit,Earth Spirit,Snapfire,Faceless Void,Death Prophet
104,1,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,dire,9,LOSE,33:50,Underlord,Weaver,Bloodseeker,Grimstroke,Mars
104,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,24,WIN,33:50,Rubick,Wraith King,Mirana,Pangolier,Death Prophet
104,2,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,41,WIN,35:48,Razor,Storm Spirit,Shadow Demon,Enchantress,Mars
104,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,14,LOSE,35:48,Terrorblade,Dragon Knight,Lich,Necrophos,Hoodwink
104,3,DPC 2022 Spring Tour - Western Europe Division 1,Gaimin Gladiators,radiant,46,WIN,42:42,Bristleback,Bane,Timbersaw,Enchantress,Mars
104,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,29,LOSE,42:42,Venomancer,Dark Willow,Ember Spirit,Lich,Lone Druid
105,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Team Aster,radiant,27,WIN,32:06,Chen,Omniknight,Rubick,Puck,Tiny
105,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,15,LOSE,32:06,Morphling,Necrophos,Disruptor,Queen of Pain,Vengeful Spirit
105,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Team Aster,radiant,23,LOSE,33:13,Visage,Terrorblade,Silencer,Puck,Spirit Breaker
105,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,27,WIN,33:13,Phantom Lancer,Ember Spirit,Shadow Shaman,Death Prophet,Shadow Demon
105,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Team Aster,radiant,30,WIN,34:28,Naga Siren,Jakiro,Ember Spirit,Grimstroke,Spirit Breaker
105,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,13,LOSE,34:28,Brewmaster,Morphling,Undying,Templar Assassin,Dark Willow
106,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,dire,27,WIN,33:29,Outworld Devourer,Clockwerk,Chen,Tiny,Invoker
106,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,OG,radiant,20,LOSE,33:29,Mars,Treant Protector,Razor,Templar Assassin,Shadow Shaman
106,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,radiant,19,WIN,35:35,Legion Commander,Phoenix,Gyrocopter,Undying,Invoker
106,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,OG,dire,22,LOSE,35:35,Troll Warlord,Puck,Shadow Shaman,Mars,Io
107,1,DPC 2022 Spring Tour - China Division 1,PSG.LGD,radiant,29,WIN,32:33,Tiny,Warlock,Mars,Earth Spirit,Death Prophet
107,1,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,17,LOSE,32:33,Razor,Juggernaut,Hoodwink,Sand King,Pugna
107,2,DPC 2022 Spring Tour - China Division 1,PSG.LGD,radiant,26,LOSE,53:35,Nature's Prophet,Faceless Void,Treant Protector,Mirana,Sand King
107,2,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,32,WIN,53:35,Puck,Medusa,Shadow Shaman,Pugna,Pangolier
107,3,DPC 2022 Spring Tour - China Division 1,PSG.LGD,radiant,3,LOSE,24:36,Morphling,Necrophos,Puck,Grimstroke,Pangolier
107,3,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,23,WIN,24:36,Brewmaster,Winter Wyvern,Tiny,Storm Spirit,Io
108,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Fnatic,radiant,28,WIN,39:36,Keeper of the Light,Beastmaster,Hoodwink,Weaver,Templar Assassin
108,1,DPC 2022 Spring Tour - Southeast Asia Division 1,T1,dire,13,LOSE,39:36,Sand King,Dragon Knight,Bane,Tiny,Pugna
108,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Fnatic,radiant,13,LOSE,55:36,Arc Warden,Nature's Prophet,Invoker,Monkey King,Weaver
108,2,DPC 2022 Spring Tour - Southeast Asia Division 1,T1,dire,30,WIN,55:36,Puck,Tiny,Necrophos,Pugna,Treant Protector
108,3,DPC 2022 Spring Tour - Southeast Asia Division 1,Fnatic,dire,27,WIN,49:59,Ember Spirit,Drow Ranger,Undying,Mars,Io
108,3,DPC 2022 Spring Tour - Southeast Asia Division 1,T1,radiant,22,LOSE,49:59,Pangolier,Medusa,Bane,Necrophos,Treant Protector
109,1,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,29,WIN,35:30,Terrorblade,Winter Wyvern,Dragon Knight,Storm Spirit,Grimstroke
109,1,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,20,LOSE,35:30,Tidehunter,Ember Spirit,Bane,Hoodwink,Templar Assassin
109,2,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,18,LOSE,41:58,Kunkka,Brewmaster,Bane,Templar Assassin,Grimstroke
109,2,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,40,WIN,41:58,Razor,Clockwerk,Viper,Tiny,Hoodwink
109,3,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,25,WIN,23:31,Ember Spirit,Morphling,Earth Spirit,Necrophos,Bane
109,3,DPC 2022 Spring Tour - China Division 1,Vici Gaming,radiant,9,LOSE,23:31,Invoker,Hoodwink,Sand King,Grimstroke,Tiny
110,1,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,24,WIN,52:24,Phantom Lancer,Clockwerk,Beastmaster,Jakiro,Pangolier
110,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,37,LOSE,52:24,Sand King,Razor,Rubick,Bane,Templar Assassin
110,2,DPC 2022 Spring Tour - China Division 1,PSG.LGD,dire,33,WIN,21:35,Faceless Void,Dragon Knight,Treant Protector,Ember Spirit,Keeper of the Light
110,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,12,LOSE,21:35,Invoker,Doom,Shadow Shaman,Templar Assassin,Bane
111,1,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,dire,35,WIN,44:59,Faceless Void,Invoker,Earth Spirit,Death Prophet,Bane
111,1,DPC 2022 Spring Tour - China Division 1,EHOME,radiant,22,LOSE,44:59,Beastmaster,Gyrocopter,Keeper of the Light,Morphling,Pangolier
111,2,DPC 2022 Spring Tour - China Division 1,Royal Never Give Up,radiant,20,WIN,30:58,Faceless Void,Mars,Abaddon,Rubick,Death Prophet
111,2,DPC 2022 Spring Tour - China Division 1,EHOME,dire,9,LOSE,30:58,Ursa,Razor,Luna,Magnus,Weaver
112,1,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,radiant,10,LOSE,33:51,Ancient Apparition,Alchemist,Void Spirit,Enigma,Marci
112,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,36,WIN,33:51,Dawnbreaker,Chaos Knight,Dazzle,Puck,Tiny
112,2,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,dire,25,WIN,33:02,Clockwerk,Snapfire,Alchemist,Enigma,Tiny
112,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,radiant,14,LOSE,33:02,Wraith King,Necrophos,Dazzle,Dragon Knight,Zeus
112,3,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,dire,23,LOSE,37:55,Clockwerk,Slardar,Snapfire,Puck,Alchemist
112,3,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,radiant,29,WIN,37:55,Ogre Magi,Necrophos,Juggernaut,Marci,Tiny
113,1,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,27,LOSE,47:19,Templar Assassin,Chaos Knight,Weaver,Sand King,Monkey King
113,1,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,34,WIN,47:19,Lina,Spirit Breaker,Bane,Huskar,Death Prophet
113,2,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,33,WIN,24:41,Hoodwink,Gyrocopter,Io,Pangolier,Death Prophet
113,2,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,dire,3,LOSE,24:41,Venomancer,Huskar,Winter Wyvern,Invoker,Shadow Shaman
113,3,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,32,WIN,26:23,Batrider,Pangolier,Monkey King,Gyrocopter,Io
113,3,DPC 2022 Spring Tour - Western Europe Division 1,Entity Gaming,radiant,10,LOSE,26:23,Luna,Lycan,Clockwerk,Lina,Winter Wyvern
114,1,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,15,LOSE,46:40,Winter Wyvern,Tusk,Bane,Medusa,Io
114,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,30,WIN,46:40,Huskar,Ursa,Mars,Shadow Shaman,Death Prophet
114,2,DPC 2022 Spring Tour - China Division 1,Team Aster,radiant,16,LOSE,29:02,Razor,Terrorblade,Mirana,Sand King,Snapfire
114,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,26,WIN,29:02,Timbersaw,Shadow Shaman,Tiny,Storm Spirit,Pugna
115,1,DPC 2022 Winter Tour - North America Finals,Team SoloMid,radiant,27,LOSE,57:35,Luna,Monkey King,Death Prophet,Ember Spirit,Bane
115,1,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,dire,37,WIN,57:35,Broodmother,Wraith King,Disruptor,Tusk,Puck
115,2,DPC 2022 Winter Tour - North America Finals,Team SoloMid,dire,33,WIN,41:06,Dark Seer,Morphling,Mirana,Bane,Storm Spirit
115,2,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,radiant,25,LOSE,41:06,Templar Assassin,Grimstroke,Spirit Breaker,Invoker,Snapfire
115,3,DPC 2022 Winter Tour - North America Finals,Team SoloMid,dire,20,LOSE,44:09,Sand King,Phantom Assassin,Snapfire,Kunkka,Weaver
115,3,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,radiant,25,WIN,44:09,Terrorblade,Tiny,Outworld Devourer,Ogre Magi,Queen of Pain
115,4,DPC 2022 Winter Tour - North America Finals,Team SoloMid,radiant,25,WIN,37:48,Morphling,Treant Protector,Shadow Shaman,Beastmaster,Queen of Pain
115,4,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,dire,11,LOSE,37:48,Wraith King,Timbersaw,Ogre Magi,Storm Spirit,Io
115,5,DPC 2022 Winter Tour - North America Finals,Team SoloMid,dire,24,WIN,38:49,Night Stalker,Troll Warlord,Treant Protector,Shadow Shaman,Ember Spirit
115,5,DPC 2022 Winter Tour - North America Finals,Evil Geniuses,radiant,13,LOSE,38:49,Morphling,Disruptor,Mars,Tusk,Storm Spirit
116,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,radiant,13,LOSE,39:11,Dark Willow,Faceless Void,Enchantress,Zeus,Beastmaster
116,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,33,WIN,39:11,Medusa,Jakiro,Tusk,Timbersaw,Puck
117,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,dire,23,WIN,32:53,Doom,Legion Commander,Hoodwink,Gyrocopter,Io
117,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,8,LOSE,32:53,Troll Warlord,Dark Willow,Ember Spirit,Mars,Death Prophet
117,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,radiant,12,LOSE,34:49,Void Spirit,Abaddon,Gyrocopter,Sand King,Hoodwink
117,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,32,WIN,34:49,Faceless Void,Invoker,Death Prophet,Tidehunter,Weaver
117,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,dire,28,WIN,33:52,Timbersaw,Gyrocopter,Death Prophet,Tidehunter,Hoodwink
117,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,8,LOSE,33:52,Juggernaut,Beastmaster,Disruptor,Kunkka,Io
117,4,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,radiant,11,LOSE,28:15,Mars,Grimstroke,Chaos Knight,Broodmother,Death Prophet
117,4,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,20,WIN,28:15,Templar Assassin,Bristleback,Keeper of the Light,Hoodwink,Sand King
117,5,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Tundra Esports,dire,18,LOSE,46:58,Jakiro,Juggernaut,Disruptor,Sand King,Shadow Demon
117,5,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,29,WIN,46:58,Razor,Grimstroke,Brewmaster,Templar Assassin,Hoodwink
118,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,radiant,21,LOSE,38:07,Nature's Prophet,Dark Seer,Earth Spirit,Gyrocopter,Weaver
118,1,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,40,WIN,38:07,Batrider,Juggernaut,Monkey King,Death Prophet,Disruptor
118,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,dire,42,WIN,49:11,Anti-Mage,Lina,Tusk,Gyrocopter,Weaver
118,2,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,radiant,34,LOSE,49:11,Medusa,Earthshaker,Queen of Pain,Disruptor,Death Prophet
118,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,Nigma Galaxy,radiant,14,LOSE,39:44,Queen of Pain,Luna,Sand King,Clockwerk,Death Prophet
118,3,GAMERS GALAXY: Dota 2 Invitational Series Dubai 2022,BOOM Esports,dire,32,WIN,39:44,Beastmaster,Medusa,Snapfire,Tidehunter,Weaver
119,1,DPC 2022 Spring Tour - China Division 1,Team Aster,radiant,29,WIN,34:57,Nyx Assassin,Templar Assassin,Brewmaster,Ember Spirit,Grimstroke
119,1,DPC 2022 Spring Tour - China Division 1,EHOME,dire,16,LOSE,34:57,Puck,Tiny,Keeper of the Light,Sand King,Pugna
119,2,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,17,LOSE,41:19,Alchemist,Tusk,Kunkka,Bane,Death Prophet
119,2,DPC 2022 Spring Tour - China Division 1,EHOME,radiant,30,WIN,41:19,Timbersaw,Medusa,Lina,Pugna,Sand King
119,3,DPC 2022 Spring Tour - China Division 1,Team Aster,dire,15,LOSE,37:13,Phantom Assassin,Dragon Knight,Phoenix,Ember Spirit,Grimstroke
119,3,DPC 2022 Spring Tour - China Division 1,EHOME,radiant,41,WIN,37:13,Batrider,Shadow Shaman,Sand King,Templar Assassin,Pugna
120,1,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,22,LOSE,38:55,Chaos Knight,Batrider,Abaddon,Pangolier,Keeper of the Light
120,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,dire,26,WIN,38:55,Timbersaw,Weaver,Enigma,Ember Spirit,Bane
120,2,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,10,LOSE,38:30,Kunkka,Necrophos,Shadow Demon,Gyrocopter,Io
120,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,38,WIN,38:30,Void Spirit,Monkey King,Snapfire,Mars,Enigma
